gene	label
DOCK3	False
DOCK4	
DOCK5	False
DOCK6	False
DOCK7	False
DOCK8	
DOCK8-AS1	False
DOCK9	False
DOHH	False
DOK1	False
DOK2	False
DOK3	False
DOK4	False
DOK5	False
DOK6	
DOK7	
DOLK	
DOLPP1	False
DONSON	False
DOP1A	False
DOP1B	
DOT1L	True
DPAGT1	
DPCD	False
DPEP1	False
DPEP2	False
DPEP3	False
DPF1	False
DPF2	False
DPF3	False
DPH1	
DPH2	False
DPH3	
DPH5	False
DPH6	False
DPH7	False
DPM1	
DPM2	False
DPM3	False
DPP10	
DPP3	False
DPP4	
DPP6	
DPP7	
DPP8	False
DPP9	False
DPPA2	False
DPPA3	False
DPPA4	
DPPA5	False
DPRX	False
DPT	
DPY19L1	False
DPY19L2	False
DPY19L3	
DPY19L4	False
DPY30	False
DPYD	
DPYS	
DPYSL2	False
DPYSL3	False
DPYSL4	False
DPYSL5	False
DQX1	False
DR1	False
DRAM1	
DRAM2	False
DRAP1	False
DRAXIN	False
DRC1	False
DRC3	False
DRC7	False
DRD1	False
DRD2	
DRD3	
DRD4	False
DRD5	
DRG1	False
DRG2	False
DRGX	False
DRICH1	False
DROSHA	True
DRP2	False
DSC1	
DSC2	
DSC3	
DSCAM	False
DSCAML1	False
DSCC1	
DSCR4	False
DSCR8	False
DSE	
DSEL	
DSG1	
DSG2	
DSG3	False
DSG4	
DSN1	False
DSP	
DSPP	
DST	
DSTN	False
DSTYK	False
DTD1	False
DTD2	False
DTHD1	
DTL	
DTNA	
DTNB	False
DTNBP1	
DTWD1	False
DTWD2	
DTX1	True
DTX2	
DTX3	
DTX3L	False
DTX4	
DTYMK	False
DUOX1	False
DUOX2	
DUOXA1	False
DUOXA2	
DUS1L	False
DUS2	False
DUS3L	False
DUS4L	False
DUSP1	
DUSP10	
DUSP11	False
DUSP12	False
DUSP13	False
DUSP14	False
DUSP15	False
DUSP16	
DUSP18	False
DUSP19	False
DUSP2	
DUSP21	False
DUSP22	True
DUSP23	False
DUSP26	
DUSP28	False
DUSP29	False
DUSP3	False
DUSP4	True
DUSP5	False
DUSP6	
DUSP7	
DUSP8	False
DUSP9	
DUT	False
DUX1	False
DUX5	False
DUXA	
DVL1	
DVL1P1	False
DVL2	
DVL3	
DXO	False
DYDC1	False
DYDC2	False
DYM	
DYNC1H1	
DYNC1I1	
DYNC1I2	False
DYNC1LI1	False
DYNC1LI2	False
DYNC2H1	
DYNC2I1	False
DYNC2I2	False
DYNC2LI1	False
DYNLL1	
DYNLL2	False
DYNLRB1	False
DYNLRB2	False
DYNLT1	False
DYNLT2	False
DYNLT2B	False
DYNLT3	False
DYNLT4	False
DYNLT5	False
DYRK1A	
DYRK1B	
DYRK2	False
DYRK3	False
DYRK4	False
DYSF	
DZANK1	False
DZIP1	False
DZIP1L	False
DZIP3	False
E2F1	
E2F2	
E2F3	True
E2F4	
E2F5	False
E2F6	
E2F7	
E2F8	False
E4F1	False
EAF1	False
EAF2	
EAPP	False
EARS2	False
EBAG9	
EBF1	True
EBF2	False
EBF3	False
EBF4	False
EBI3	False
EBLN2	False
EBNA1BP2	False
EBP	
EBPL	False
ECD	False
ECE1	False
ECE2	False
ECEL1	False
ECH1	False
ECHDC1	False
ECHDC2	False
ECHDC3	False
ECHS1	False
ECI1	False
ECI2	False
ECM1	
ECM2	False
ECPAS	False
ECRG4	False
ECSCR	False
ECSIT	False
ECT2	
ECT2L	True
EDA	
EDA2R	False
EDAR	
EDARADD	
EDC3	False
EDC4	
EDDM3A	False
EDDM3B	False
EDEM1	
EDEM2	False
EDEM3	False
EDF1	False
EDIL3	
EDN1	
EDN2	False
EDN3	
EDNRA	
EDNRB	
EDRF1	
EEA1	False
EED	True
EEF1A1	
EEF1A1P5	False
EEF1A2	
EEF1AKMT1	False
EEF1AKMT2	False
EEF1AKMT3	False
EEF1B2	False
EEF1B2P5	False
EEF1D	
EEF1DP3	False
EEF1E1	False
EEF1E1-BLOC1S5	False
EEF1G	False
EEF2	
EEF2K	
EEF2KMT	False
EEFSEC	False
EEPD1	False
EFCAB1	False
EFCAB10	False
EFCAB11	False
EFCAB12	False
EFCAB13	False
EFCAB14	False
EFCAB2	False
EFCAB3	False
EFCAB5	False
EFCAB6	False
EFCAB7	False
EFCAB9	False
EFCC1	False
EFEMP1	
EFEMP2	
EFHB	False
EFHC1	
EFHC2	False
EFHD1	
EFHD2	
EFL1	False
EFNA1	
EFNA2	
EFNA3	
EFNA4	
EFNA5	
EFNB1	False
EFNB2	False
EFNB3	False
EFR3A	False
EFR3B	False
EFS	False
EFTUD2	
EGF	
EGFL6	
EGFL7	True
EGFL8	False
EGFLAM	False
EGFR	True
EGLN1	
EGLN2	
EGLN3	
EGOT	False
EGR1	True
EGR2	
EGR3	
EGR4	False
EHBP1	
EHBP1L1	False
EHD1	False
EHD2	False
EHD3	False
EHD4	False
EHF	
EHHADH	False
EHMT1	
EHMT2	
EI24	
EID1	False
EID2	False
EID2B	False
EID3	False
EIF1	False
EIF1AD	False
EIF1AX	True
EIF1AY	False
EIF1B	
EIF2A	False
EIF2AK1	
EIF2AK2	
EIF2AK3	
EIF2AK4	
EIF2B1	
EIF2B2	
EIF2B3	
EIF2B4	
EIF2B5	
EIF2D	False
EIF2S1	False
EIF2S2	
EIF2S3	False
EIF3A	
EIF3B	False
EIF3C	
EIF3CL	False
EIF3D	False
EIF3E	True
EIF3F	
EIF3FP3	False
EIF3G	
EIF3H	False
EIF3I	
EIF3J	False
EIF3K	False
EIF3L	False
EIF3M	False
EIF4A1	
EIF4A2	True
EIF4A3	False
EIF4B	
EIF4E	True
EIF4E1B	False
EIF4E2	False
EIF4E3	False
EIF4EBP1	
EIF4EBP2	False
EIF4EBP3	False
EIF4ENIF1	False
EIF4G1	
EIF4G2	False
EIF4G3	False
EIF4H	False
EIF5	False
EIF5A	
EIF5A2	
EIF5AL1	False
EIF5B	False
EIF6	False
EIPR1	False
ELAC1	False
ELAC2	
ELANE	
ELAPOR1	False
ELAVL1	
ELAVL2	
ELAVL3	
ELAVL4	
ELF1	
ELF2	False
ELF3	True
ELF4	True
ELF5	
ELFN1	False
ELFN2	False
ELK1	
ELK3	
ELK4	True
ELL	True
ELL2	False
ELL3	False
ELMO1	
ELMO2	False
ELMO3	
ELMOD1	False
ELMOD2	False
ELMOD3	False
ELN	
ELOA	False
ELOA2	False
ELOA3BP	False
ELOA3DP	False
ELOA3P	False
ELOB	
ELOC	
ELOF1	
ELOVL1	False
ELOVL2	False
ELOVL3	
ELOVL4	
ELOVL5	
ELOVL6	False
ELOVL7	False
ELP1	
ELP2	
ELP3	False
ELP4	False
ELP5	False
ELP6	False
ELSPBP1	False
EMB	False
EMC1	False
EMC10	False
EMC2	False
EMC3	False
EMC4	False
EMC6	False
EMC7	False
EMC8	False
EMC9	False
EMCN	False
EMD	
EME1	False
EME2	False
EMG1	
EMID1	False
EMILIN1	False
EMILIN2	False
EMILIN3	False
EML1	False
EML2	False
EML3	False
EML4	True
EML5	
EML6	False
EMP1	
EMP2	False
EMP3	
EMSY	
EMX1	False
EMX2	
EN1	
EN2	
ENAH	
ENAM	
ENC1	
ENDOD1	False
ENDOG	False
ENDOU	False
ENDOV	False
ENG	
ENGASE	False
ENHO	False
ENKD1	False
ENKUR	False
ENO1	
ENO2	False
ENO3	False
ENO4	False
ENOPH1	False
ENOSF1	False
ENOX1	False
ENOX2	
ENPEP	False
ENPP1	
ENPP2	
ENPP3	False
ENPP4	False
ENPP5	False
ENPP6	False
ENPP7	
ENSA	False
ENTHD1	False
ENTPD1	False
ENTPD2	False
ENTPD3	False
ENTPD4	False
ENTPD5	False
ENTPD6	
ENTPD7	False
ENTPD8	False
ENTR1	False
ENY2	False
EOGT	False
EOLA1	False
EOLA2	False
EOMES	
EP300	True
EP400	True
EP400P1	False
EPAS1	True
EPB41	
EPB41L1	
EPB41L2	False
EPB41L3	
EPB41L4A	False
EPB41L4A-AS1	False
EPB41L4B	False
EPB41L5	False
EPB42	
EPC1	
EPC2	False
EPCAM	True
EPDR1	False
EPG5	
EPGN	
EPHA1	
EPHA10	False
EPHA2	
EPHA3	True
EPHA4	
EPHA5	
EPHA6	
EPHA7	True
EPHA8	False
EPHB1	True
EPHB2	
EPHB3	
EPHB4	
EPHB6	
EPHX1	False
EPHX2	False
EPHX3	False
EPHX4	False
EPM2A	
EPM2AIP1	False
EPN1	False
EPN2	False
EPN3	False
EPO	
EPOP	False
EPOR	True
EPPIN	False
EPPIN-WFDC6	False
EPPK1	
EPR1	False
EPRS1	
EPS15	True
EPS15L1	
EPS8	
EPS8L1	
EPS8L2	False
EPS8L3	False
EPSTI1	False
EPX	False
EPYC	
EQTN	False
ERAL1	
ERAP1	
ERAP2	False
ERAS	
ERBB2	True
ERBB3	True
ERBB4	True
ERBIN	
ERC1	True
ERC2	
ERCC1	
ERCC2	True
ERCC3	True
ERCC4	True
ERCC5	True
ERCC6	
ERCC6L	False
ERCC6L2	
ERCC8	
EREG	
ERF	True
ERFE	False
ERG	True
ERG28	False
ERGIC1	False
ERGIC2	False
ERGIC3	
ERH	False
ERI1	
ERI2	False
ERI3	False
ERICH1	
ERICH2	False
ERICH3	False
ERICH5	False
ERICH6	False
ERICH6B	False
ERLEC1	False
ERLIN1	False
ERLIN2	False
ERMAP	False
ERMARD	False
ERMN	False
ERMP1	False
ERN1	
ERN2	
ERO1A	False
ERO1B	False
ERP27	False
ERP29	False
ERP44	False
ERRFI1	True
ERV3-1	False
ERVFRD-1	False
ERVMER34-1	False
ERVV-1	False
ERVV-2	False
ERVW-1	
ESAM	False
ESCO1	False
ESCO2	True
ESD	False
ESF1	False
ESM1	
ESPL1	
ESPN	False
ESPNL	False
ESR1	True
ESR2	
ESRP1	False
ESRP2	False
ESRRA	
ESRRB	False
ESRRG	
ESS2	False
ESX1	False
ESYT1	False
ESYT2	False
ESYT3	False
ETAA1	True
ETF1	False
ETFA	
ETFB	
ETFBKMT	False
ETFDH	
ETFRF1	False
ETHE1	False
ETNK1	True
ETNK2	False
ETNPPL	False
ETS1	
ETS2	
ETV1	True
ETV2	False
ETV3	
ETV3L	False
ETV4	True
ETV5	True
ETV6	True
ETV7	
EVA1A	False
EVA1B	False
EVA1C	False
EVC	
EVC2	
EVI2A	
EVI2B	False
EVI5	False
EVI5L	False
EVL	
EVPL	
EVPLL	False
EVX1	False
EVX2	False
EWSR1	True
EXD1	False
EXD2	False
EXD3	False
EXO1	False
EXO5	False
EXOC1	False
EXOC2	
EXOC3	False
EXOC3-AS1	False
EXOC3L1	False
EXOC3L2	False
EXOC3L4	False
EXOC4	
EXOC5	False
EXOC6	False
EXOC6B	False
EXOC7	
EXOC8	
EXOG	False
EXOSC1	False
EXOSC10	False
EXOSC2	False
EXOSC3	False
EXOSC4	False
EXOSC5	False
EXOSC6	
EXOSC7	False
EXOSC8	False
EXOSC9	False
EXPH5	
EXT1	True
EXT2	True
EXTL1	False
EXTL2	False
EXTL3	False
EYA1	
EYA2	
EYA3	False
EYA4	
EYS	
EZH1	True
EZH2	True
EZHIP	True
EZR	True
F10	
F11	
F11R	False
F12	
F13A1	
F13B	
F2	
F2R	
F2RL1	False
F2RL2	
F2RL3	
F3	
F5	
F7	
F8	
F8A1	False
F8A2	False
F8A3	False
F9	
FA2H	
FAAH	False
FAAH2	
FAAP100	False
FAAP20	False
FAAP24	False
FABP1	False
FABP12	False
FABP2	False
FABP3	
FABP4	
FABP5	
FABP6	False
FABP7	
FABP9	False
FADD	
FADS1	False
FADS2	False
FADS3	False
FADS6	False
FAF1	
FAF2	False
FAH	
FAHD1	False
FAHD2A	False
FAHD2B	
FAIM	
FAIM2	False
FAM102A	False
FAM102B	False
FAM104A	False
FAM104B	False
FAM107A	
FAM107B	
FAM110A	False
FAM110B	False
FAM110C	False
FAM110D	False
FAM111A	
FAM111B	
FAM114A1	False
FAM114A2	False
FAM117A	
FAM117B	
FAM118A	False
FAM118B	
FAM120A	False
FAM120AOS	False
FAM120B	False
FAM120C	False
FAM124A	False
FAM124B	False
FAM126A	False
FAM126B	
FAM131A	False
FAM131B	
FAM131C	False
FAM133A	
FAM133B	False
FAM135A	False
FAM135B	True
FAM136A	False
FAM13A	False
FAM13B	False
FAM13C	False
FAM149A	False
FAM149B1	False
FAM151A	False
FAM151B	False
FAM153A	False
FAM153B	False
FAM153CP	False
FAM156A	False
FAM156B	False
FAM161A	
FAM161B	False
FAM162A	False
FAM162B	False
FAM163A	False
FAM163B	False
FAM166A	
FAM166B	False
FAM166C	False
FAM167A	
FAM167B	False
FAM168A	False
FAM168B	False
FAM169A	False
FAM170A	False
FAM170B	False
FAM171A1	
FAM171A2	False
FAM171B	
FAM172A	False
FAM174A	False
FAM174B	False
FAM174C	False
FAM177A1	False
FAM178B	False
FAM180A	False
FAM181A	False
FAM181B	False
FAM182B	False
FAM183A	False
FAM184A	False
FAM184B	False
FAM185A	False
FAM186A	False
FAM186B	False
FAM187B	False
FAM189A1	False
FAM189A2	False
FAM189B	False
FAM193A	False
FAM193B	False
FAM199X	False
FAM200A	False
FAM200B	False
FAM204A	False
FAM205A	False
FAM209A	False
FAM209B	False
FAM20A	False
FAM20B	False
FAM20C	False
FAM210A	False
FAM210B	False
FAM214A	False
FAM214B	False
FAM216A	False
FAM216B	False
FAM217A	False
FAM217B	False
FAM218A	False
FAM219A	False
FAM219B	False
FAM220A	False
FAM221A	False
FAM221B	
FAM222A	False
FAM222B	False
FAM228A	False
FAM229B	False
FAM234A	
FAM234B	False
FAM241A	
FAM241B	False
FAM24A	False
FAM24B	False
FAM25A	False
FAM27E3	False
FAM30A	False
FAM32A	False
FAM3A	False
FAM3B	False
FAM3C	False
FAM3D	False
FAM43A	False
FAM43B	False
FAM47A	False
FAM47B	False
FAM50A	
FAM50B	False
FAM53A	False
FAM53B	False
FAM53C	False
FAM72A	False
FAM72B	False
FAM72D	
FAM74A1	False
FAM74A4	False
FAM76A	False
FAM76B	False
FAM78A	False
FAM78B	
FAM81A	False
FAM81B	False
FAM83A	False
FAM83B	
FAM83C	False
FAM83D	False
FAM83E	False
FAM83F	False
FAM83G	False
FAM83H	
FAM86B1	False
FAM86B2	False
FAM86C1P	False
FAM89A	False
FAM89B	False
FAM8A1	False
FAM90A1	False
FAM90A26	False
FAM91A1	
FAM98A	False
FAM98B	False
FAM98C	False
FAM9A	False
FAM9B	False
FAM9C	False
FAN1	False
FANCA	True
FANCB	
FANCC	True
FANCD2	True
FANCD2OS	False
FANCE	True
FANCF	True
FANCG	True
FANCI	
FANCL	True
FANCM	
FANK1	
FAP	False
FAR1	False
FAR2	False
FARP1	False
FARP2	False
FARS2	False
FARSA	False
FARSB	False
FAS	True
FASLG	
FASN	
FASTK	False
FASTKD1	False
FASTKD2	False
FASTKD3	False
FASTKD5	False
FAT1	True
FAT2	
FAT3	True
FAT4	True
FATE1	False
FAU	
FAXC	False
FAXDC2	False
FBF1	
FBH1	
FBL	False
FBLIM1	False
FBLL1	False
FBLN1	
FBLN2	True
FBLN5	
FBLN7	False
FBN1	
FBN2	
FBN3	
FBP1	
FBP2	False
FBRS	False
FBRSL1	
FBXL12	False
FBXL13	False
FBXL14	False
FBXL15	False
FBXL16	False
FBXL17	
FBXL18	False
FBXL19	False
FBXL2	False
FBXL20	False
FBXL21P	False
FBXL22	False
FBXL3	False
FBXL4	False
FBXL5	False
FBXL6	False
FBXL7	
FBXL8	False
FBXO10	False
FBXO11	True
FBXO15	
FBXO16	False
FBXO17	False
FBXO2	False
FBXO21	False
FBXO22	False
FBXO24	False
FBXO25	
FBXO27	False
FBXO28	
FBXO3	False
FBXO30	False
FBXO31	
FBXO32	
FBXO33	False
FBXO34	False
FBXO36	False
FBXO38	False
FBXO39	False
FBXO4	False
FBXO40	
FBXO41	False
FBXO42	False
FBXO43	False
FBXO44	False
FBXO45	False
FBXO46	False
FBXO47	False
FBXO48	False
FBXO5	
FBXO6	False
FBXO7	
FBXO8	False
FBXO9	
FBXW10	False
FBXW10B	False
FBXW11	False
FBXW12	False
FBXW2	False
FBXW4	
FBXW5	
FBXW7	True
FBXW8	False
FBXW9	False
FCAMR	False
FCAR	False
FCER1A	
FCER1G	False
FCER2	
FCF1	
FCGBP	False
FCGR1A	
FCGR1BP	False
FCGR2A	
FCGR2B	True
FCGR2C	False
FCGR3A	
FCGR3B	False
FCGRT	False
FCHO1	False
FCHO2	False
FCHSD1	False
FCHSD2	False
FCMR	False
FCN1	False
FCN2	False
FCN3	False
FCP1	False
FCRL1	
FCRL2	False
FCRL3	
FCRL4	True
FCRL5	
FCRL6	False
FCRLA	False
FCRLB	False
FCSK	
FDCSP	False
FDFT1	False
FDPS	False
FDX1	
FDX2	False
FDXACB1	False
FDXR	
FECH	
FEM1A	
FEM1B	False
FEM1C	False
FEN1	True
FER	False
FER1L6	False
FERD3L	
FERMT1	False
FERMT2	False
FERMT3	
FES	True
FETUB	False
FEV	True
FEZ1	False
FEZ2	False
FEZF1	False
FEZF2	False
FFAR1	False
FFAR2	False
FFAR3	False
FFAR4	False
FGA	
FGB	
FGD1	
FGD2	False
FGD3	False
FGD4	
FGD5	False
FGD6	False
FGF1	
FGF10	
FGF11	
FGF12	
FGF13	
FGF14	
FGF16	
FGF17	
FGF18	
FGF19	True
FGF2	
FGF20	
FGF21	
FGF22	
FGF23	
FGF3	True
FGF4	True
FGF5	
FGF6	
FGF7	
FGF8	
FGF9	
FGFBP1	
FGFBP2	False
FGFBP3	False
FGFR1	True
FGFR1OP2	
FGFR2	True
FGFR3	True
FGFR4	True
FGFRL1	False
FGG	
FGGY	
FGL1	False
FGL2	False
FGR	
FH	True
FHDC1	False
FHIP1A	False
FHIP1B	False
FHIP2A	False
FHIP2B	False
FHIT	True
FHL1	
FHL2	
FHL3	False
FHL5	False
FHOD1	
FHOD3	False
FIBCD1	False
FIBIN	False
FIBP	False
FICD	False
FIG4	
FIGLA	
FIGN	False
FIGNL1	
FILIP1	False
FILIP1L	
FIP1L1	True
FIS1	False
FITM1	False
FITM2	False
FIZ1	
FJX1	False
FKBP10	
FKBP11	False
FKBP14	False
FKBP15	False
FKBP1A	False
FKBP1B	False
FKBP1C	False
FKBP2	False
FKBP3	False
FKBP4	False
FKBP5	
FKBP6	False
FKBP7	False
FKBP8	
FKBP9	True
FKBPL	False
FKRP	
FKTN	
FLACC1	False
FLAD1	False
FLCN	True
FLG	
FLG2	False
FLI1	True
FLII	
FLNA	True
FLNB	
FLNC	
FLOT1	False
FLOT2	False
FLRT1	False
FLRT2	
FLRT3	False
FLT1	True
FLT3	True
FLT3LG	
FLT4	True
FLVCR1	False
FLVCR2	
FLYWCH1	
FLYWCH2	False
FMC1	False
FMN1	False
FMN2	
FMNL1	
FMNL2	
FMNL3	
FMO1	False
FMO2	False
FMO3	False
FMO4	False
FMO5	False
FMO6P	False
FMOD	
FMR1	
FMR1NB	False
FN1	
FN3K	False
FN3KRP	
FNBP1	
FNBP1L	
FNBP4	
FNDC1	False
FNDC11	False
FNDC3A	False
FNDC3B	False
FNDC4	False
FNDC5	False
FNDC8	False
FNDC9	False
FNIP1	
FNIP2	False
FNTA	False
FNTB	False
FOCAD	False
FOLH1	
FOLR1	False
FOLR2	False
FOLR3	False
FOS	
FOSB	
FOSL1	
FOSL2	
FOXA1	True
FOXA2	
FOXA3	False
FOXB1	False
FOXB2	
FOXC1	
FOXC2	
FOXD1	False
FOXD2	False
FOXD3	False
FOXD4	False
FOXD4L1	False
FOXD4L3	False
FOXD4L4	False
FOXD4L5	False
FOXD4L6	False
FOXE1	
FOXE3	
FOXF1	True
FOXF2	False
FOXG1	
FOXH1	False
FOXI1	False
FOXI2	False
FOXJ1	
FOXJ2	False
FOXJ3	False
FOXK1	
FOXK2	
FOXL1	
FOXL2	True
FOXM1	
FOXN1	False
FOXN2	False
FOXN3	False
FOXN4	False
FOXO1	True
FOXO3	True
FOXO3B	False
FOXO4	True
FOXO6	
FOXP1	True
FOXP2	
FOXP3	
FOXP4	False
FOXQ1	
FOXR1	True
FOXR2	
FOXRED1	False
FOXRED2	False
FOXS1	False
FPGS	False
FPGT	False
FPGT-TNNI3K	False
FPR1	
FPR2	False
FPR3	False
FRA10AC1	
FRA10F	False
FRAS1	
FRAT1	
FRAT2	
FREM1	False
FREM2	
FREM3	False
FRG1	
FRG1BP	False
FRK	False
FRMD1	False
FRMD3	False
FRMD4A	False
FRMD4B	False
FRMD5	False
FRMD6	False
FRMD7	
FRMD8	
FRMPD1	False
FRMPD2	
FRMPD3	False
FRMPD4	
FRRS1	False
FRRS1L	False
FRS2	
FRS3	False
FRY	False
FRYL	
FRZB	
FSBP	False
FSCB	
FSCN1	
FSCN2	
FSCN3	False
FSD1	False
FSD1L	False
FSD2	False
FSHB	False
FSHR	
FSIP1	
FSIP2	
FST	
FSTL1	False
FSTL3	True
FSTL4	False
FSTL5	
FTCD	
FTH1	
FTHL17	False
FTL	
FTMT	False
FTO	
FTSJ1	
FTSJ3	False
FUBP1	True
FUBP3	
FUCA1	
FUCA2	False
FUNDC1	False
FUNDC2	False
FUOM	False
FURIN	True
FUS	True
FUT1	False
FUT10	False
FUT11	False
FUT2	False
FUT3	False
FUT4	False
FUT5	False
FUT6	False
FUT7	False
FUT8	
FUT9	False
FUZ	False
FXN	
FXR1	
FXR2	False
FXYD1	False
FXYD2	False
FXYD3	
FXYD4	False
FXYD5	
FXYD6	False
FXYD7	False
FYB1	False
FYB2	
FYCO1	False
FYN	True
FYTTD1	False
FZD1	
FZD10	
FZD2	
FZD3	
FZD4	
FZD5	
FZD6	
FZD7	
FZD8	
FZD9	
FZR1	False
G0S2	False
G2E3	
G3BP1	
G3BP2	
G6PC1	
G6PC2	False
G6PC3	
G6PD	
GAA	
GAB1	True
GAB2	True
GAB3	
GAB4	False
GABARAP	
GABARAPL1	
GABARAPL2	
GABARAPL3	False
GABBR1	False
GABBR2	False
GABPA	False
GABPB1	
GABPB2	False
GABRA1	
GABRA2	
GABRA3	False
GABRA4	False
GABRA5	False
GABRA6	
GABRB1	False
GABRB2	
GABRB3	
GABRD	
GABRE	False
GABRG1	
GABRG2	
GABRG3	False
GABRP	False
GABRQ	False
GABRR1	False
GABRR2	False
GAD1	
GAD2	False
GADD45A	
GADD45B	
GADD45G	
GADD45GIP1	
GADL1	False
GAGE1	False
GAGE12B	False
GAGE12C	False
GAGE12E	False
GAGE12F	False
GAGE12G	False
GAGE12I	False
GAGE2B	False
GAGE2C	False
GAGE2E	False
GAGE4	False
GAGE5	False
GAGE6	False
GAGE7	False
GAGE8	False
GAK	
GAL	False
GAL3ST1	
GAL3ST2	False
GAL3ST3	False
GAL3ST4	False
GALC	
GALE	
GALK1	
GALK2	False
GALM	False
GALNS	
GALNT1	False
GALNT10	False
GALNT11	False
GALNT12	
GALNT13	
GALNT14	False
GALNT15	False
GALNT16	False
GALNT17	False
GALNT18	False
GALNT2	False
GALNT3	
GALNT4	False
GALNT5	
GALNT6	
GALNT7	False
GALNT8	False
GALNT9	False
GALNTL5	
GALNTL6	
GALP	False
GALR1	False
GALR2	False
GALR3	False
GALT	
GAMT	False
GAN	
GANAB	False
GANC	False
GAP43	False
GAPDH	
GAPDHS	False
GAPT	False
GAPVD1	False
GAR1	False
GAREM1	False
GAREM2	False
GARIN1A	False
GARIN1B	False
GARIN2	False
GARIN3	False
GARIN4	False
GARIN5B	False
GARIN6	False
GARNL3	False
GARRE1	False
GARS1	
GART	
GAS1	
GAS2	False
GAS2L1	False
GAS2L2	False
GAS2L3	False
GAS6	
GAS7	True
GAS8	False
GAS8-AS1	False
GASK1A	False
GASK1B	False
GAST	
GATA1	True
GATA2	True
GATA3	True
GATA4	
GATA5	False
GATA6	
GATAD1	
GATAD2A	False
GATAD2B	False
GATB	False
GATC	False
GATD1	False
GATD3	
GATM	
GBA	
GBA2	False
GBA3	False
GBE1	
GBF1	False
GBGT1	False
GBP1	
GBP2	False
GBP3	False
GBP4	False
GBP5	False
GBP6	False
GBP7	False
GBX1	False
GBX2	False
GC	False
GCA	False
GCAT	False
GCC1	False
GCC2	
GCDH	
GCFC2	
GCG	False
GCGR	False
GCH1	
GCHFR	False
GCK	
GCKR	
GCLC	
GCLM	False
GCM1	False
GCM2	
GCN1	False
GCNA	False
GCNT1	False
GCNT2	False
GCNT3	
GCNT4	False
GCNT7	False
GCOM1	False
GCSAM	False
GCSH	
GDA	False
GDAP1	
GDAP1L1	False
GDAP2	False
GDE1	False
GDF1	
GDF10	
GDF11	False
GDF15	
GDF2	False
GDF3	False
GDF5	
GDF6	
GDF7	False
GDF9	False
GDI1	
GDI2	False
GDI2P1	False
GDNF	
GDPD1	False
GDPD2	False
GDPD3	False
GDPD4	False
GDPD5	False
GDPGP1	False
GEM	False
GEMIN2	False
GEMIN4	False
GEMIN5	False
GEMIN6	False
GEMIN7	False
GEMIN8	False
GEMIN8P4	False
GEN1	
GET1	False
GET3	False
GET4	False
GFAP	
GFER	
GFI1	
GFI1B	
GFM1	
GFM2	False
GFOD1	False
GFOD2	False
GFPT1	False
GFPT2	False
GFRA1	
GFRA2	False
GFRA3	False
GFRA4	False
GFRAL	
GFUS	False
GGA1	
GGA2	False
GGA3	
GGACT	False
GGCT	
GGCX	
GGH	
GGN	False
GGNBP1	False
GGNBP2	False
GGPS1	False
GGT1	False
GGT2	False
GGT3P	False
GGT5	False
GGT6	False
GGT7	False
GGTLC1	False
GGTLC2	False
GH1	
GH2	False
GHDC	False
GHITM	False
GHR	
GHRH	
GHRHR	
GHRL	
GHSR	
GID4	
GID8	False
GIGYF1	False
GIGYF2	
GIMAP1	False
GIMAP1-GIMAP5	False
GIMAP2	False
GIMAP4	
GIMAP5	False
GIMAP6	False
GIMAP7	
GIMAP8	False
GIN1	False
GINM1	False
GINS1	
GINS2	False
GINS3	False
GINS4	False
GIP	
GIPC1	False
GIPC2	False
GIPC3	False
GIPR	False
GIT1	False
GIT2	False
GJA1	
GJA10	False
GJA3	
GJA4	False
GJA5	
GJA8	False
GJA9	False
GJB1	
GJB2	
GJB3	
GJB4	
GJB5	False
GJB6	
GJB7	False
GJC1	False
GJC2	
GJC3	False
GJD2	False
GJD3	False
GJD4	False
GJE1	False
GK	False
GK2	False
GK3P	False
GK5	False
GKAP1	False
GKN1	False
GKN2	False
GLA	
GLB1	
GLB1L	False
GLB1L2	False
GLB1L3	False
GLCCI1	False
GLCE	False
GLDC	
GLDN	False
GLE1	
GLG1	False
GLI1	True
GLI2	
GLI3	
GLI4	
GLIDR	False
GLIPR1	False
GLIPR1L1	False
GLIPR1L2	
GLIPR2	
GLIS1	False
GLIS2	
GLIS3	
GLMN	
GLMP	False
GLO1	False
GLOD4	False
GLOD5	False
GLP1R	False
GLP2R	False
GLRA1	
GLRA2	False
GLRA3	
GLRA4	False
GLRB	
GLRX	False
GLRX2	False
GLRX3	False
GLRX5	False
GLS	
GLS2	
GLT1D1	False
GLT6D1	False
GLT8D1	False
GLT8D2	
GLTP	False
GLTPD2	False
GLUD1	
GLUD2	False
GLUL	False
GLYAT	
GLYATL1	False
GLYATL2	False
GLYATL3	False
GLYCAM1	False
GLYCTK	False
GLYR1	
GM2A	
GMCL1	False
GMCL2	False
GMDS	False
GMEB1	False
GMEB2	False
GMFB	
GMFG	False
GMIP	False
GML	
GMNN	False
GMPPA	False
GMPPB	False
GMPR	False
GMPR2	False
GMPS	
GNA11	True
GNA12	True
GNA13	True
GNA14	
GNA15	
GNAI1	
GNAI2	
GNAI3	
GNAL	False
GNAO1	False
GNAQ	True
GNAS	True
GNAT1	
GNAT2	
GNAT3	False
GNAZ	False
GNB1	True
GNB1L	False
GNB2	
GNB3	
GNB4	
GNB5	
GNE	
GNG10	
GNG11	
GNG12	
GNG13	
GNG2	
GNG3	
GNG4	
